timestamp,scheme,experiment,operation,role,B,trial,warmup,total_time_ns,per_signal_time_ns,scheme_specific_parameters,recipient_mode,status
2026-08-26T08:47:13.751844954Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,38,false,5006768,500676,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.758880622Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,39,false,4944761,494476,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.766173955Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,40,false,5452232,545223,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.771890852Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,41,false,3808715,380871,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.777987409Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,42,false,3718382,371838,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.784393009Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,43,false,4346405,434640,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.790214799Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,44,false,3745718,374571,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.796570218Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,45,false,4569382,456938,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.80270698Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,46,false,3800866,380086,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.808907162Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,47,false,3810395,381039,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.816441971Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,48,false,5302210,530221,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.823230016Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,49,false,4552061,455206,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.829297517Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,50,false,3777940,377794,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.835699851Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,51,false,4114239,411423,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.841905173Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,52,false,4352468,435246,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.848985552Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,53,false,4924250,492425,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
